;Location;Price;Rooms;WCs;Net Floor Area (m2);Gross Private Area (m2);Parking;Floor;Energy Performance Certificate;Elevator_Not available;Capital;Metropolitan Areas;Large cities;Coastal Locations;Median Age
1253;Venteira, Amadora;200.000;2.0;1.0;66.0;78.0;0.0;;Not available;True;False;True;True;False;44.1
1254;Angra (São Pedro), Ilha Terceira;235.000;3.0;1.0;;;0.0;;Not available;True;False;False;False;False;
1255;Venteira, Lisboa;240.875;3.0;2.0;70.0;97.0;0.0;;Not available;True;True;True;True;False;44.8
1256;Porto, Porto;162.500;1.0;1.0;76.0;76.0;1.0;1.0;Not available;True;False;True;True;True;47.0
1257;Algueirão-Mem Martins, Lisboa;165.000;2.0;1.0;64.0;71.0;0.0;;Not available;True;True;True;True;False;44.8
1258;Campolide, Lisboa;230.000;1.0;1.0;30.0;36.0;0.0;1.0;Not available;True;True;True;True;False;44.8
1259;Fluvial, Porto;397.000;2.0;1.0;90.0;94.0;0.0;;Not available;True;False;True;True;True;47.0
1260;Valbom Zona 1, Gondomar;233.000;2.0;2.0;;;0.0;;Not available;True;False;True;False;False;47.1
1261;Ermesinde, Porto;190.000;3.0;2.0;88.0;99.0;1.0;1.0;Not available;True;False;True;True;True;47.0
1262;Rio Tinto, Gondomar;270.000;2.0;2.0;85.0;;0.0;;Not available;True;False;True;False;False;47.1
1263;Seia, São Romão e Lapa dos Dinheiros, Guarda;90.000;3.0;2.0;115.0;124.0;0.0;;Not available;True;False;False;False;False;49.6
1264;Arcozelo, Braga;250.000;2.0;2.0;125.0;125.0;1.0;2.0;Not available;True;False;False;True;False;44.4
1265;Arcozelo, Braga;205.000;2.0;2.0;81.0;81.0;1.0;0.0;Not available;True;False;False;True;False;44.4
1266;Belém, Lisboa;610.000;3.0;2.0;140.0;150.0;0.0;;Not available;True;True;True;True;False;44.8
1267;Caldas da Rainha - Santo Onofre e Serra do Bouro, Leiria;149.000;2.0;1.0;70.0;80.0;1.0;;Not available;True;False;False;False;False;48.4
1268;Vila Real (Nossa Senhora da Conceição, São Pedro e São Dinis), Vila Real;180.000;1.0;1.0;62.0;66.0;1.0;2.0;Not available;False;False;False;False;False;48.5
1269;Algueirão/Mem-Martins, Sintra;174.000;2.0;1.0;76.0;92.0;0.0;;Not available;True;False;False;False;False;43.7
1270;Arcozelo, Braga;185.000;1.0;1.0;76.0;76.0;1.0;2.0;Not available;True;False;False;True;False;44.4
1271;Centro Saúde, Faro;215.000;1.0;1.0;56.0;68.0;0.0;3.0;Energy Performance Certificate;False;False;False;False;True;45.7
1272;Lourosa, Aveiro;155.000;2.0;1.0;107.0;107.0;1.0;3.0;Energy Performance Certificate;False;False;False;False;True;45.5
1273;Pinhal Novo, Setúbal;186.500;3.0;2.0;92.0;152.0;0.0;;Not available;True;False;True;True;False;46.6
1274;Centro Estarreja, Estarreja;215.000;3.0;2.0;123.0;147.0;2.0;1.0;Not available;True;False;False;False;False;48.0
1275;Fátima, Santarém;180.000;3.0;2.0;127.0;127.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;False;48.3
1276;Vila Real (Nossa Senhora da Conceição, São Pedro e São Dinis), Vila Real;175.000;1.0;1.0;55.0;65.0;1.0;2.0;Not available;False;False;False;False;False;48.5
1277;Lourosa, Aveiro;169.000;2.0;2.0;100.0;100.0;1.0;0.0;Energy Performance Certificate;False;False;False;False;True;45.5
1278;Costa da Caparica, Setúbal;179.000;1.0;1.0;56.0;58.0;0.0;;Not available;True;False;True;True;True;46.6
1279;Polo Universitário, Porto;245.000;1.0;1.0;40.0;;0.0;;Not available;True;False;True;True;True;47.0
1280;Pombal, Leiria;250.000;2.0;2.0;101.0;182.0;1.0;;Not available;True;False;False;False;False;46.4
1281;Pombal, Leiria;225.000;2.0;2.0;105.0;137.0;1.0;;Not available;True;False;False;False;False;46.4
1282;Pombal, Leiria;277.500;3.0;2.0;115.0;166.0;2.0;;Not available;True;False;False;False;False;46.4
1283;Pombal, Leiria;272.500;3.0;2.0;113.0;159.0;1.0;;Not available;True;False;False;False;False;46.4
1284;Pombal, Leiria;205.000;2.0;2.0;88.0;117.0;1.0;;Not available;True;False;False;False;False;46.4
1285;Pombal, Leiria;282.500;3.0;2.0;115.0;166.0;2.0;;Not available;True;False;False;False;False;46.4
1286;Pombal, Leiria;287.500;3.0;2.0;113.0;164.0;2.0;;Not available;True;False;False;False;False;46.4
1287;Pombal, Leiria;215.000;2.0;2.0;88.0;117.0;0.0;;Not available;True;False;False;False;False;46.4
1288;Pombal, Leiria;330.000;3.0;2.0;115.0;219.0;2.0;;Not available;True;False;False;False;False;46.4
1289;Pombal, Leiria;330.000;3.0;2.0;113.0;216.0;2.0;;Not available;True;False;False;False;False;46.4
1290;Pombal, Leiria;325.000;3.0;2.0;113.0;213.0;2.0;;Not available;True;False;False;False;False;46.4
1291;Algés, Linda-a-Velha e Cruz Quebrada-Dafundo, Lisboa;Under Consultation;2.0;2.0;90.0;120.0;1.0;4.0;Not available;False;True;True;True;False;44.8
1292;Pombal, Leiria;315.000;3.0;2.0;118.0;219.0;2.0;;Not available;True;False;False;False;False;46.4
1293;Pombal, Leiria;287.500;3.0;2.0;115.0;166.0;0.0;;Not available;True;False;False;False;False;46.4
1294;Pombal, Leiria;282.500;3.0;2.0;113.0;161.0;2.0;;Not available;True;False;False;False;False;46.4
1295;Pombal, Leiria;330.000;3.0;1.0;;;0.0;;Not available;True;False;False;False;False;46.4
1296;Pombal, Leiria;310.000;3.0;2.0;113.0;221.0;2.0;;Not available;True;False;False;False;False;46.4
1297;Pombal, Leiria;330.000;3.0;1.0;;;0.0;;Not available;True;False;False;False;False;46.4
1298;QUINTA DO BATATEIRO, Seixal;266.000;4.0;2.0;126.0;138.0;0.0;;Not available;True;False;False;False;False;44.9
1299;Corroios, Setúbal;199.000;2.0;1.0;81.0;90.0;0.0;3.0;Not available;True;False;True;True;False;46.6
1300;Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Lisboa;120.000;0.0;1.0;26.0;28.0;0.0;;Not available;True;True;True;True;False;44.8
1301;Penafiel, Porto;162.500;2.0;1.0;138.0;106.0;0.0;;Not available;True;False;True;True;True;47.0
1302;Vila de Cucujães, Aveiro;140.000;3.0;2.0;120.0;169.0;1.0;;Not available;True;False;False;False;True;45.5
1303;Odivelas, Lisboa;Under Consultation;2.0;1.0;80.0;100.0;1.0;2.0;Energy Performance Certificate;False;True;True;True;False;44.8
1304;Vila do Conde, Porto;586.000;2.0;3.0;109.0;109.0;2.0;2.0;Not available;True;False;True;True;True;47.0
1305;Castelo, Vila do Conde;378.000;1.0;2.0;69.0;69.0;1.0;2.0;Not available;True;False;False;False;False;45.7
1306;Vila do Conde, Porto;884.000;3.0;4.0;154.0;154.0;2.0;2.0;Not available;True;False;True;True;True;47.0
1307;Mafamude e Vilar do Paraíso, Porto;348.000;4.0;3.0;184.0;217.0;2.0;5.0;Energy Performance Certificate;False;False;True;True;True;47.0
1308;Laranjeiro e Feijó, Setúbal;220.000;3.0;2.0;90.0;130.0;0.0;;Not available;True;False;True;True;False;46.6
1309;Olaias, Lisboa;467.000;3.0;2.0;101.0;101.0;1.0;2.0;Energy Performance Certificate;False;True;True;True;False;44.8
1310;Fânzeres e São Pedro da Cova, Porto;212.000;2.0;2.0;87.0;109.0;1.0;3.0;Not available;True;False;True;True;True;47.0
1311;Fânzeres e São Pedro da Cova, Porto;208.000;2.0;2.0;87.0;109.0;1.0;1.0;Not available;True;False;True;True;True;47.0
1312;Fânzeres e São Pedro da Cova, Porto;204.500;2.0;2.0;87.0;109.0;1.0;0.0;Not available;True;False;True;True;True;47.0
1313;Seia, São Romão e Lapa dos Dinheiros, Guarda;67.000;3.0;2.0;145.0;152.0;0.0;;Not available;True;False;False;False;False;49.6
1314;Vila do Conde, Porto;581.000;2.0;3.0;109.0;109.0;2.0;1.0;Not available;True;False;True;True;True;47.0
1315;Vila do Conde, Porto;836.000;3.0;4.0;154.0;154.0;2.0;1.0;Not available;True;False;True;True;True;47.0
1316;Vila do Conde, Porto;516.000;2.0;3.0;109.0;109.0;2.0;0.0;Not available;True;False;True;True;True;47.0
1317;Casal do Marco, Seixal;299.500;3.0;2.0;126.0;147.0;1.0;1.0;Not available;True;False;False;False;False;44.9
1318;Vila do Conde, Porto;446.000;1.0;2.0;91.0;91.0;1.0;0.0;Not available;True;False;True;True;True;47.0
1319;Alhos Vedros, Setúbal;152.000;2.0;1.0;74.0;85.0;0.0;;Not available;True;False;True;True;False;46.6
1320;Azurém, Braga;151.000;1.0;1.0;53.0;60.0;1.0;2.0;Not available;True;False;False;True;False;44.4
1321;Vila do Conde, Porto;372.000;1.0;2.0;75.0;75.0;1.0;0.0;Not available;True;False;True;True;True;47.0
1322;Pampilhosa, Mealhada;195.000;2.0;2.0;102.0;115.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;False;49.3
1323;Torre da Marinha, Seixal;172.500;2.0;1.0;60.0;65.0;0.0;;Not available;True;False;False;False;False;44.9
1324;Centro Oliveira do Bairro, Oliveira do Bairro;105.000;1.0;1.0;45.0;52.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;False;46.1
1325;Ferrel, Peniche;198.000;1.0;1.0;48.0;66.0;1.0;0.0;Not available;True;False;False;False;True;47.9
1326;Valbom Zona 1, Gondomar;175.000;2.0;1.0;;;0.0;;Not available;True;False;True;False;False;47.1
1327;Pampilhosa, Mealhada;265.000;3.0;2.0;123.0;142.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;False;49.3
1328;Olivais Sul, Lisboa;350.000;2.0;1.0;90.0;90.0;0.0;;Not available;True;True;True;True;False;44.8
1329;Vialonga, Lisboa;320.000;3.0;2.0;119.0;130.0;2.0;1.0;Energy Performance Certificate;False;True;True;True;False;44.8
1330;Pampilhosa, Mealhada;195.000;3.0;3.0;132.0;151.0;1.0;1.0;Energy Performance Certificate;False;False;False;False;False;49.3
1331;Alto do Moinho, Seixal;149.900;2.0;1.0;70.0;82.0;0.0;;Not available;True;False;False;False;False;44.9
1332;Moncarapacho e Fuseta, Faro;257.000;2.0;2.0;74.0;92.0;1.0;1.0;Not available;True;False;False;False;True;45.7
1333;Mateus, Vila Real;Under Consultation;3.0;2.0;120.0;134.0;1.0;1.0;Energy Performance Certificate;False;False;False;False;False;48.5
1334;Pampilhosa, Mealhada;175.000;2.0;2.0;102.0;115.0;1.0;1.0;Energy Performance Certificate;False;False;False;False;False;49.3
1335;Malveira - 8 Encantos, Mafra;375.000;4.0;3.0;168.0;188.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;False;43.8
1336;Mafra Periferia, Mafra;315.000;2.0;1.0;100.0;122.0;0.0;;Not available;True;False;False;False;False;43.8
1337;Pampilhosa, Mealhada;195.000;3.0;2.0;123.0;142.0;1.0;1.0;Energy Performance Certificate;False;False;False;False;False;49.3
1338;Ajuda, Lisboa;398.000;2.0;1.0;;;0.0;;Not available;True;True;True;True;False;44.8
1339;Pampilhosa, Mealhada;195.000;3.0;3.0;132.0;151.0;1.0;0.0;Energy Performance Certificate;False;False;False;False;False;49.3
1340;Paços de Brandão, Aveiro;160.000;3.0;2.0;105.0;105.0;1.0;1.0;Energy Performance Certificate;False;False;False;False;True;45.5
1341;Pampilhosa, Mealhada;175.000;2.0;2.0;89.0;118.0;1.0;0.0;Energy Performance Certificate;False;False;False;False;False;49.3
1342;Areeiro, Loulé;290.000;3.0;2.0;115.0;125.0;0.0;;Not available;True;False;False;False;False;46.9
1343;Pampilhosa, Mealhada;195.000;3.0;2.0;121.0;142.0;1.0;0.0;Energy Performance Certificate;False;False;False;False;False;49.3
1344;Alhos Vedros, Setúbal;139.000;4.0;2.0;110.0;120.0;0.0;;Not available;True;False;True;True;False;46.6
1345;Campo dos Leões, Santarém;150.000;3.0;2.0;87.0;87.0;0.0;;Not available;True;False;False;False;False;48.3
1346;Tomar (São João Baptista) e Santa Maria dos Olivais, Santarém;60.000;4.0;1.0;81.0;81.0;0.0;;Not available;True;False;False;False;False;52.8
1347;Povoa de Santa Iria  e Forte da Casa, Vila Franca , Vila Franca de Xira;390.000;4.0;3.0;182.0;182.0;3.0;3.0;Energy Performance Certificate;False;False;False;False;False;44.1
1348;Lumiar, Lisboa;249.000;2.0;2.0;55.0;55.0;0.0;;Not available;True;True;True;True;False;44.8
1349;Santa Maria Maior, Vila Real;120.000;2.0;2.0;95.0;111.0;0.0;;Not available;True;False;False;False;False;48.5
1350;ENTC - LIDL, Entroncamento;365.000;3.0;2.0;132.0;132.0;1.0;3.0;Not available;True;False;False;False;False;45.5
1351;ENTC - LIDL, Entroncamento;325.000;3.0;2.0;127.0;127.0;2.0;3.0;Not available;True;False;False;False;False;45.5
1352;Nossa Senhora de Fátima, Santarém;335.000;3.0;2.0;127.0;127.0;1.0;3.0;Not available;True;False;False;False;False;48.3
1353;ENTC - LIDL, Entroncamento;350.000;3.0;2.0;144.0;144.0;1.0;3.0;Not available;True;False;False;False;False;45.5
1354;ENTC - LIDL, Entroncamento;290.000;3.0;2.0;137.0;137.0;1.0;2.0;Not available;True;False;False;False;False;45.5
1355;ENTC - LIDL, Entroncamento;290.000;3.0;2.0;137.0;137.0;1.0;2.0;Not available;True;False;False;False;False;45.5
1356;Pombal, Leiria;205.000;2.0;1.0;;;0.0;;Not available;True;False;False;False;False;46.4
1357;ENTC - LIDL, Entroncamento;270.000;3.0;2.0;129.0;129.0;1.0;2.0;Not available;True;False;False;False;False;45.5
1358;Santa Marinha e São Pedro da Afurada, Porto;170.000;0.0;1.0;34.0;56.0;1.0;1.0;Not available;False;False;True;True;True;47.0
1359;Pombal, Leiria;272.500;3.0;1.0;;;0.0;;Not available;True;False;False;False;False;46.4
1360;ENTC - LIDL, Entroncamento;280.000;3.0;2.0;129.0;129.0;1.0;2.0;Not available;True;False;False;False;False;45.5
1361;Pombal, Leiria;230.000;2.0;2.0;105.0;137.0;1.0;0.0;Energy Performance Certificate;False;False;False;False;False;46.4
1362;Pombal, Leiria;240.000;2.0;2.0;101.0;180.0;1.0;0.0;Not available;True;False;False;False;False;46.4
1363;ENTC - LIDL, Entroncamento;285.000;3.0;2.0;147.0;147.0;0.0;;Not available;True;False;False;False;False;45.5
1364;Pombal, Leiria;275.000;3.0;2.0;118.0;177.0;2.0;0.0;Energy Performance Certificate;False;False;False;False;False;46.4
1365;ENTC - LIDL, Entroncamento;290.000;3.0;2.0;147.0;147.0;0.0;;Not available;True;False;False;False;False;45.5
1366;ENTC - LIDL, Entroncamento;280.000;3.0;2.0;137.0;137.0;0.0;;Not available;True;False;False;False;False;45.5
1367;ENTC - LIDL, Entroncamento;240.000;3.0;2.0;129.0;129.0;0.0;;Not available;True;False;False;False;False;45.5
1368;ENTC - LIDL, Entroncamento;270.000;3.0;2.0;129.0;129.0;0.0;;Not available;True;False;False;False;False;45.5
1369;Guia, Faro;Under Consultation;2.0;2.0;87.0;104.0;0.0;;Not available;True;False;False;False;True;45.7
1370;Ermesinde, Porto;167.500;2.0;1.0;70.0;74.0;1.0;2.0;Energy Performance Certificate;False;False;True;True;True;47.0
1371;Monte Gordo, Vila Real de Santo António;149.000;1.0;1.0;43.0;45.0;0.0;;Not available;True;False;False;False;False;48.5
1372;ENTC - LIDL, Entroncamento;275.000;3.0;2.0;147.0;147.0;0.0;;Not available;True;False;False;False;False;45.5
1373;Leiria, Pousos, Barreira e Cortes, Leiria;275.000;3.0;3.0;160.0;201.0;2.0;4.0;Energy Performance Certificate;False;False;False;False;False;46.4
1374;ENTC - LIDL, Entroncamento;280.000;3.0;2.0;147.0;147.0;0.0;;Not available;True;False;False;False;False;45.5
1375;Leiria, Pousos, Barreira e Cortes, Leiria;260.000;3.0;3.0;122.0;172.0;2.0;3.0;Energy Performance Certificate;False;False;False;False;False;46.4
1376;Leiria, Pousos, Barreira e Cortes, Leiria;257.000;3.0;3.0;122.0;164.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;False;46.4
1377;Leiria, Pousos, Barreira e Cortes, Leiria;255.000;3.0;3.0;122.0;164.0;1.0;1.0;Energy Performance Certificate;False;False;False;False;False;46.4
1378;ENTC - LIDL, Entroncamento;260.000;3.0;2.0;126.0;126.0;0.0;;Not available;True;False;False;False;False;45.5
1379;ENTC - LIDL, Entroncamento;260.000;3.0;2.0;126.0;126.0;0.0;;Not available;True;False;False;False;False;45.5
1380;Alboi, Aveiro;235.000;1.0;2.0;52.0;;0.0;;Not available;True;False;False;False;True;45.5
1381;Parada de Todeia, Porto;Under Consultation;2.0;1.0;77.0;77.0;1.0;1.0;Not available;True;False;True;True;True;47.0
1382;Ramalde, Porto;206.000;3.0;2.0;105.0;;0.0;;Not available;True;False;True;True;True;47.0
1383;ENTC - LIDL, Entroncamento;260.000;3.0;2.0;129.0;;0.0;;Not available;True;False;False;False;False;45.5
1384;Abrantes (São Vicente e São João) e Alferrarede, Santarém;Under Consultation;3.0;2.0;130.0;179.0;1.0;2.0;Not available;True;False;False;False;False;53.4
1385;Peniche, Peniche;180.000;2.0;1.0;88.0;116.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;True;47.9
1386;ENTC - LIDL, Entroncamento;275.000;3.0;2.0;147.0;147.0;1.0;0.0;Not available;True;False;False;False;False;45.5
1387;Abrantes, Abrantes;165.000;3.0;2.0;137.0;202.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;False;53.4
1388;Campanhã, Porto;289.000;1.0;1.0;52.0;58.0;1.0;8.0;Not available;False;False;True;True;True;47.0
1389;Olivais Sul, Lisboa;238.000;2.0;1.0;58.0;58.0;0.0;;Not available;True;True;True;True;False;44.8
1390;Campanhã, Porto;310.000;1.0;1.0;50.0;50.0;1.0;10.0;Not available;False;False;True;True;True;47.0
1391;Costa, Braga;200.000;1.0;2.0;59.0;70.0;2.0;3.0;Energy Performance Certificate;False;False;False;True;False;44.4
1392;Santa Maria Maior, Viana do Castelo;348.000;3.0;2.0;168.0;168.0;2.0;1.0;Energy Performance Certificate;False;False;False;False;True;48.8
1393;Bairro do Rosário, Cascais;299.000;1.0;1.0;40.0;50.0;0.0;;Not available;True;False;False;False;True;46.9
1394;Paredes, Porto;295.000;3.0;3.0;159.0;159.0;2.0;1.0;Energy Performance Certificate;False;False;True;True;True;44.3
1395;Vila Franca de Xira, Vila Franca de Xira;159.000;3.0;1.0;72.0;72.0;0.0;;Not available;True;False;False;False;False;44.1
1396;Damaia de Cima, Amadora;170.000;2.0;1.0;70.0;75.0;0.0;;Not available;True;False;True;True;False;44.1
1397;São Pedro de Castelões, Aveiro;175.000;4.0;2.0;122.0;122.0;1.0;8.0;Energy Performance Certificate;False;False;False;False;True;45.5
1398;Lamego (Almacave e Sé), Viseu;Under Consultation;3.0;2.0;123.0;136.0;2.0;1.0;Energy Performance Certificate;False;False;False;False;False;51.5
1399;Oliveira do Douro, Porto;230.000;3.0;2.0;83.0;103.0;1.0;2.0;Energy Performance Certificate;False;False;True;True;True;47.0
1400;São Martinho, Ilha da Madeira;458.000;3.0;2.0;134.0;134.0;1.0;1.0;Energy Performance Certificate;False;False;False;False;False;
1401;Bougado (São Martinho e Santiago), Porto;195.000;3.0;3.0;134.0;134.0;0.0;;Not available;True;False;True;True;True;47.0
1402;Caniço, Ilha da Madeira;265.000;2.0;2.0;108.0;130.0;1.0;1.0;Not available;True;False;False;False;False;
1404;Guarda, Guarda;99.000;3.0;2.0;95.0;102.0;1.0;3.0;Not available;True;False;False;False;False;49.6
1405;Laranjeiras Metro, Lisboa;1.080.000;4.0;3.0;150.0;186.0;3.0;7.0;Energy Performance Certificate;False;True;True;True;False;44.8
1406;Oliveira do Douro, Porto;230.000;3.0;3.0;126.0;144.0;1.0;1.0;Energy Performance Certificate;False;False;True;True;True;47.0
1407;Linda-a-Velha, Oeiras;158.000;1.0;1.0;53.0;60.0;0.0;;Not available;True;False;False;False;False;46.5
1408;Costa Cabral, Porto;320.000;3.0;2.0;96.0;96.0;1.0;4.0;Energy Performance Certificate;False;False;True;True;True;47.0
1409;Fajã de Baixo, Ilha de São Miguel;315.000;3.0;2.0;102.0;102.0;0.0;;Not available;True;False;False;False;False;
1410;Santarém (Marvila), Santa Iria da Ribeira de Santarém, Santarém (São Salvador) e Santarém (São Nicolau), Santarém;180.000;4.0;2.0;135.0;135.0;1.0;;Not available;True;False;False;False;False;48.3
1411;Lumiar, Lisboa;280.000;1.0;1.0;60.0;75.0;0.0;;Not available;True;True;True;True;False;44.8
1412;Moita, Setúbal;112.000;2.0;1.0;70.0;80.0;0.0;;Not available;True;False;True;True;False;45.0
1413;Gulpilhares e Valadares, Porto;229.000;2.0;2.0;100.0;143.0;1.0;0.0;Not available;True;False;True;True;True;47.0
1414;Charneca de Caparica e Sobreda, Setúbal;260.000;2.0;1.0;88.0;121.0;0.0;1.0;Energy Performance Certificate;False;False;True;True;False;46.6
1415;Paranhos, Porto;175.000;0.0;1.0;36.0;133.0;0.0;;Not available;True;False;True;True;True;47.0
1416;Estrela, Lisboa;650.000;2.0;2.0;130.0;140.0;0.0;;Not available;True;True;True;True;False;44.8
1417;Agualva e Mira-Sintra, Lisboa;225.000;3.0;1.0;90.0;101.0;0.0;9.0;Energy Performance Certificate;False;True;True;True;False;51.2
1418;Vila Franca de Xira, Vila Franca de Xira;275.000;2.0;1.0;76.0;115.0;2.0;0.0;Energy Performance Certificate;False;False;False;False;False;44.1
1419;Nossa Senhora da Piedade, Santarém;159.000;3.0;2.0;109.0;121.0;2.0;1.0;Not available;True;False;False;False;False;48.3
1420;Centro, Guarda;160.000;3.0;2.0;130.0;155.0;1.0;5.0;Energy Performance Certificate;False;False;False;False;False;49.6
1421;Ranhados, Viseu;256.000;3.0;3.0;124.0;151.0;2.0;2.0;Energy Performance Certificate;False;False;False;False;False;46.9
1422;Antas, Porto;220.000;1.0;1.0;55.0;55.0;0.0;;Not available;True;False;True;True;True;47.0
1423;Alvalade, Lisboa;195.000;0.0;1.0;33.0;37.0;0.0;;Not available;True;True;True;True;False;44.8
1424;Costa da Caparica, Setúbal;379.000;0.0;1.0;37.0;43.0;0.0;;Not available;True;False;True;True;True;46.6
1425;Ponta Delgada (São José), Ilha de São Miguel;Under Consultation;3.0;1.0;96.0;96.0;0.0;;Not available;True;False;False;False;False;42.2
1426;Esgueira, Aveiro;227.500;3.0;2.0;114.0;;0.0;;Not available;True;False;False;False;True;45.5
1427;Vila Real (Nossa Senhora da Conceição, São Pedro e São Dinis), Vila Real;300.000;3.0;2.0;113.0;112.0;1.0;3.0;Energy Performance Certificate;False;False;False;False;False;48.5
